Edrude_ind 		 Edrude_dhf
     -0.00000938       0.00000018
     -0.00010817       0.00000156
     -0.00001494      -0.00000053
     -0.00003515      -0.00000162
     -0.00000847       0.00000046
     -0.00001121      -0.00000038
     -0.00001861      -0.00000053
     -0.00003457       0.00000225
     -0.00002209      -0.00000100
     -0.00007615      -0.00000075
     -0.00001377      -0.00000063
     -0.00008559      -0.00000090
     -0.00001482      -0.00000072
     -0.00007504      -0.00000346
     -0.00001041      -0.00000049
     -0.00024918      -0.00001316
     -0.00001390      -0.00000029
     -0.00008518      -0.00000075
     -0.00008824       0.00000007
     -0.00006038       0.00000372
     -0.00016176      -0.00000320
     -0.00000984       0.00000056
     -0.00010995      -0.00000870
     -0.00002276       0.00000085
     -0.00001729      -0.00000018
     -0.00001462      -0.00000041
     -0.00016978      -0.00000732
     -0.00014432      -0.00000448
     -0.00000491       0.00000007
     -0.00018542      -0.00001052
     -0.00001542      -0.00000048
     -0.00005386       0.00000614
